"plant_name","plant_name_full","Level.3","Level.2","Level.1","Introduced","phyto.record","key.phyto.record","phyto.record.UK","key.phyto.record.UK","phyto.record.Scotland","key.phyto.record.Scotland","plant.in.GB"
"Alnus incana","Alnus incana","Wisconsin","North-Central U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Alnus incana","Alnus incana","Transcaucasus","Caucasus","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Alnus incana","Alnus incana","Maine","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Alnus incana","Alnus incana","Manitoba","Western Canada","Northern America","No","","","Yes","Yes","","","Yes"
"Alnus incana","Alnus incana","New Hampshire","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Alnus incana","Alnus incana","Minnesota","North-Central U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Alnus incana","Alnus incana","Michigan","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Alnus incana","Alnus incana","Central European Rus","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Alnus incana","Alnus incana","Massachusetts","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Alnus incana","Alnus incana","New Jersey","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Alnus rubra","Alnus rubra","Yukon","Subarctic America","Northern America","No","","","","","","",""
"Alnus rubra","Alnus rubra","Alaska","Subarctic America","Northern America","No","","","","","","",""
"Alnus rubra","Alnus rubra","Washington","Northwestern U.S.A.","Northern America","No","","","","","","",""
"Alnus rubra","Alnus rubra","Montana","Northwestern U.S.A.","Northern America","No","","","","","","",""
"Alnus rubra","Alnus rubra","British Columbia","Western Canada","Northern America","No","","","","","","",""
"Alnus rubra","Alnus rubra","Oregon","Northwestern U.S.A.","Northern America","No","Yes","Yes","","","","",""
"Alnus rubra","Alnus rubra","Argentina South","Southern South America","Southern America","Yes","","","","","","",""
"Alnus rubra","Alnus rubra","Idaho","Northwestern U.S.A.","Northern America","No","","","","","","",""
"Alnus rubra","Alnus rubra","California","Southwestern U.S.A.","Northern America","No","Yes","","","","","",""
"Amperea ericoides","Amperea ericoides","Western Australia","Australia","Australasia","No","","","","","","",""
"Amperea xiphoclada","Amperea xiphoclada","Tasmania","Australia","Australasia","No","","","","","","",""
"Amperea xiphoclada","Amperea xiphoclada","South Australia","Australia","Australasia","No","","","","","","",""
"Amperea xiphoclada","Amperea xiphoclada","Queensland","Australia","Australasia","No","","","","","","",""
"Amperea xiphoclada","Amperea xiphoclada","New South Wales","Australia","Australasia","No","","","","","","",""
"Amperea xiphoclada","Amperea xiphoclada","Victoria","Australia","Australasia","No","","","","","","",""
"Angophora costata","Angophora costata","New South Wales","Australia","Australasia","No","","","","","","",""
"Angophora hispida","Angophora hispida","New South Wales","Australia","Australasia","No","","","","","","",""
"Antidesma pulvinatum","Antidesma pulvinatum","Hawaii","North-Central Pacific","Pacific","No","Yes","Yes","","","","",""
"Araucaria angustifolia","Araucaria angustifolia","Paraguay","Southern South America","Southern America","No","","","","","","",""
"Araucaria angustifolia","Araucaria angustifolia","Brazil South","Brazil","Southern America","No","Yes","Yes","","","","",""
"Araucaria angustifolia","Araucaria angustifolia","Argentina Northeast","Southern South America","Southern America","No","","","","","","",""
"Araucaria angustifolia","Araucaria angustifolia","Brazil Southeast","Brazil","Southern America","No","","","","","","",""
"Araucaria araucana","Araucaria araucana","Great Britain","Northern Europe","Europe","Yes","Yes","","Yes","","Yes","","Yes"
"Araucaria araucana","Araucaria araucana","Argentina South","Southern South America","Southern America","No","","","Yes","","Yes","","Yes"
"Araucaria araucana","Araucaria araucana","Chile Central","Southern South America","Southern America","No","","","Yes","","Yes","","Yes"
"Araucaria araucana","Araucaria araucana","Chile South","Southern South America","Southern America","No","","","Yes","","Yes","","Yes"
"Araucaria bidwillii","Araucaria bidwillii","Queensland","Australia","Australasia","No","","","","","","",""
"Araucaria bidwillii","Araucaria bidwillii","Réunion","Western Indian Ocean","Africa","Yes","","","","","","",""
"Araucaria columnaris","Araucaria columnaris","Ascension","Middle Atlantic Ocean","Africa","Yes","","","","","","",""
"Araucaria columnaris","Araucaria columnaris","Tokelau-Manihiki","Southwestern Pacific","Pacific","Yes","","","","","","",""
"Araucaria columnaris","Araucaria columnaris","Cook Is.","South-Central Pacific","Pacific","Yes","","","","","","",""
"Araucaria columnaris","Araucaria columnaris","Comoros","Western Indian Ocean","Africa","Yes","","","","","","",""
"Araucaria columnaris","Araucaria columnaris","New Caledonia","Southwestern Pacific","Pacific","No","","","","","","",""
"Araucaria columnaris","Araucaria columnaris","Tubuai Is.","South-Central Pacific","Pacific","Yes","","","","","","",""
"Araucaria heterophylla","Araucaria heterophylla","Ascension","Middle Atlantic Ocean","Africa","Yes","","","","","","",""
"Araucaria heterophylla","Araucaria heterophylla","Bangladesh","Indian Subcontinent","Asia-Tropical","Yes","","","","","","",""
"Araucaria heterophylla","Araucaria heterophylla","New Zealand North","New Zealand","Australasia","Yes","","","","","","",""
"Araucaria heterophylla","Araucaria heterophylla","Norfolk Is.","Australia","Australasia","No","","","","","","",""
"Archontophoenix cunninghamiana","Archontophoenix cunninghamiana","New South Wales","Australia","Australasia","No","","","","","","",""
"Archontophoenix cunninghamiana","Archontophoenix cunninghamiana","New Zealand North","New Zealand","Australasia","Yes","","","","","","",""
"Archontophoenix cunninghamiana","Archontophoenix cunninghamiana","Queensland","Australia","Australasia","No","","","","","","",""
"Archontophoenix cunninghamiana","Archontophoenix cunninghamiana","Trinidad-Tobago","Caribbean","Southern America","Yes","","","","","","",""
"Aucuba japonica","Aucuba japonica","Korea","Eastern Asia","Asia-Temperate","No","","","Yes","Yes","","",""
"Aucuba japonica","Aucuba japonica","Taiwan","Eastern Asia","Asia-Temperate","No","","","Yes","Yes","","",""
"Aucuba japonica","Aucuba japonica","Spain","Southwestern Europe","Europe","Yes","","","Yes","Yes","","",""
"Aucuba japonica","Aucuba japonica","Nansei-Shoto","Eastern Asia","Asia-Temperate","No","","","Yes","Yes","","",""
"Aucuba japonica","Aucuba japonica","Germany","Middle Europe","Europe","Yes","","","Yes","Yes","","",""
"Aucuba japonica","Aucuba japonica","Japan","Eastern Asia","Asia-Temperate","No","Yes","","Yes","Yes","","",""
"Aucuba japonica","Aucuba japonica","China South-Central","China","Asia-Temperate","Yes","","","Yes","Yes","","",""
"Aucuba japonica","Aucuba japonica","Washington","Northwestern U.S.A.","Northern America","Yes","","","Yes","Yes","","",""
"Aucuba japonica","Aucuba japonica","North Carolina","Southeastern U.S.A.","Northern America","Yes","Yes","Yes","Yes","Yes","","",""
"Aucuba japonica","Aucuba japonica","Austria","Middle Europe","Europe","Yes","","","Yes","Yes","","",""
"Aucuba japonica","Aucuba japonica","China Southeast","China","Asia-Temperate","No","","","Yes","Yes","","",""
"Backhousia citriodora","Backhousia citriodora","Queensland","Australia","Australasia","No","","","","","","",""
"Betula papyrifera","Betula papyrifera","Wisconsin","North-Central U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","Manitoba","Western Canada","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","Massachusetts","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","Yukon","Subarctic America","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","Iowa","North-Central U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","Illinois","North-Central U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","Indiana","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","New Hampshire","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","New York","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","Ontario","Eastern Canada","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","South Dakota","North-Central U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","Saskatchewan","Western Canada","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","New Brunswick","Eastern Canada","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","Pennsylvania","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","Rhode I.","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","Minnesota","North-Central U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","Nebraska","North-Central U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","Washington","Northwestern U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","Newfoundland","Eastern Canada","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","Michigan","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","Alaska","Subarctic America","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","Prince Edward I.","Eastern Canada","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","Northwest Territorie","Subarctic America","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","Maine","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","British Columbia","Western Canada","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","Vermont","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","Alberta","Western Canada","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","Québec","Eastern Canada","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","Colorado","Northwestern U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","Connecticut","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","Nova Scotia","Eastern Canada","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","Ohio","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","North Dakota","North-Central U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","West Virginia","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","Labrador","Eastern Canada","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","Montana","Northwestern U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","Oregon","Northwestern U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","New Jersey","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","Idaho","Northwestern U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","Wyoming","Northwestern U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Betula papyrifera","Betula papyrifera","Virginia","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Betula pendula","Betula pendula","Yugoslavia","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Ireland","Northern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Iraq","Western Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Mongolia","Mongolia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Yakutskiya","Siberia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","France","Southwestern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","New York","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Austria","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Primorye","Russian Far East","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Finland","Northern Europe","Europe","No","Yes","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Vermont","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Krasnoyarsk","Siberia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Romania","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Tasmania","Australia","Australasia","Yes","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Saskatchewan","Western Canada","Northern America","No","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Oregon","Northwestern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Central European Rus","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Magadan","Russian Far East","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Sakhalin","Russian Far East","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Yukon","Subarctic America","Northern America","No","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Tuva","Siberia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Transcaucasus","Caucasus","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Belarus","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Hungary","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Ukraine","Eastern Europe","Europe","No","Yes","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Amur","Russian Far East","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Denmark","Northern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Albania","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Czechoslovakia","Middle Europe","Europe","No","Yes","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Massachusetts","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Connecticut","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Korea","Eastern Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Wisconsin","North-Central U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Krym","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","British Columbia","Western Canada","Northern America","No","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Alaska","Subarctic America","Northern America","No","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Ohio","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Kirgizstan","Middle Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","New Zealand North","New Zealand","Australasia","Yes","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Northwest Territorie","Subarctic America","Northern America","No","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Sicilia","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Italy","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","Japan","Eastern Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","South European Russi","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Betula pendula","Betula pendula","North Caucasus","Caucasus","Asia-Temperate","No","","","Yes","Yes","","","Yes"
